grid_id,geometry,roadkill_count,national_highway_rk,white_rk,corridor_count,min_dist_to_corridor,wild_boar_grid,roe_deer_grid,is_hongcheon,wild_boar_count,roe_deer_count,white_road_grade,national_road_count,highway_road_count
grid_758,"POLYGON ((128.2950377143348 38.07783241130979, 128.2950377143348 38.12783241130979, 128.24503771433479 38.12783241130979, 128.24503771433479 38.07783241130979, 128.2950377143348 38.07783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,0,0
grid_759,"POLYGON ((128.2950377143348 38.12783241130979, 128.2950377143348 38.17783241130979, 128.24503771433479 38.17783241130979, 128.24503771433479 38.12783241130979, 128.2950377143348 38.12783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,2,0
grid_760,"POLYGON ((128.2950377143348 38.17783241130979, 128.2950377143348 38.227832411309784, 128.24503771433479 38.227832411309784, 128.24503771433479 38.17783241130979, 128.2950377143348 38.17783241130979))",1,1,0,0,8981.851872,0.561162,0.742043,0,2.154339247,19.96997863,1,1,0
grid_761,"POLYGON ((128.2950377143348 38.227832411309784, 128.2950377143348 38.27783241130978, 128.24503771433479 38.27783241130978, 128.24503771433479 38.227832411309784, 128.2950377143348 38.227832411309784))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,0,0
grid_762,"POLYGON ((128.2950377143348 38.27783241130978, 128.2950377143348 38.32783241130978, 128.24503771433479 38.32783241130978, 128.24503771433479 38.27783241130978, 128.2950377143348 38.27783241130978))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,0,0
grid_763,"POLYGON ((128.2950377143348 38.32783241130978, 128.2950377143348 38.377832411309775, 128.24503771433479 38.377832411309775, 128.24503771433479 38.32783241130978, 128.2950377143348 38.32783241130978))",0,0,0,0,0,0.555707938,0.6166957808,0,2.13340073,16.59661443,1,0,0
grid_764,"POLYGON ((128.2950377143348 38.377832411309775, 128.2950377143348 38.42783241130977, 128.24503771433479 38.42783241130977, 128.24503771433479 38.377832411309775, 128.2950377143348 38.377832411309775))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,0,0,0
grid_765,"POLYGON ((128.2950377143348 38.42783241130977, 128.2950377143348 38.47783241130977, 128.24503771433479 38.47783241130977, 128.24503771433479 38.42783241130977, 128.2950377143348 38.42783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_771,"POLYGON ((128.3450377143348 37.127832411309846, 128.3450377143348 37.17783241130984, 128.2950377143348 37.17783241130984, 128.2950377143348 37.127832411309846, 128.3450377143348 37.127832411309846))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,2,0
grid_772,"POLYGON ((128.3450377143348 37.17783241130984, 128.3450377143348 37.22783241130984, 128.2950377143348 37.22783241130984, 128.2950377143348 37.17783241130984, 128.3450377143348 37.17783241130984))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,0,0
grid_773,"POLYGON ((128.3450377143348 37.22783241130984, 128.3450377143348 37.27783241130984, 128.2950377143348 37.27783241130984, 128.2950377143348 37.22783241130984, 128.3450377143348 37.22783241130984))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,1,0
grid_774,"POLYGON ((128.3450377143348 37.27783241130984, 128.3450377143348 37.327832411309835, 128.2950377143348 37.327832411309835, 128.2950377143348 37.27783241130984, 128.3450377143348 37.27783241130984))",1,1,0,0,15662.58935,6.916038236,13.97306921,0,26.55114317,376.0454495,1,1,0
grid_775,"POLYGON ((128.3450377143348 37.327832411309835, 128.3450377143348 37.37783241130983, 128.2950377143348 37.37783241130983, 128.2950377143348 37.327832411309835, 128.3450377143348 37.327832411309835))",0,0,0,0,0,5.057613977,9.849413026,0,19.4165255,265.0689618,1,1,0
grid_776,"POLYGON ((128.3450377143348 37.37783241130983, 128.3450377143348 37.42783241130983, 128.2950377143348 37.42783241130983, 128.2950377143348 37.37783241130983, 128.3450377143348 37.37783241130983))",0,0,0,0,0,2.897033158,5.055301879,0,11.12190817,136.0490841,2,0,0
grid_777,"POLYGON ((128.3450377143348 37.42783241130983, 128.3450377143348 37.47783241130983, 128.2950377143348 37.47783241130983, 128.2950377143348 37.42783241130983, 128.3450377143348 37.42783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,1,2,0
grid_778,"POLYGON ((128.3450377143348 37.47783241130983, 128.3450377143348 37.527832411309824, 128.2950377143348 37.527832411309824, 128.2950377143348 37.47783241130983, 128.3450377143348 37.47783241130983))",0,0,0,0,0,2.592778806,4.375731742,0,9.95385493,117.760385,2,0,0
grid_779,"POLYGON ((128.3450377143348 37.527832411309824, 128.3450377143348 37.57783241130982, 128.2950377143348 37.57783241130982, 128.2950377143348 37.527832411309824, 128.3450377143348 37.527832411309824))",1,1,0,0,6055.539873,2.623303806,4.440571611,0,10.07104249,119.5053658,2,1,1
grid_780,"POLYGON ((128.3450377143348 37.57783241130982, 128.3450377143348 37.62783241130982, 128.2950377143348 37.62783241130982, 128.2950377143348 37.57783241130982, 128.3450377143348 37.57783241130982))",1,0,1,0,5645.778941,2.5457,4.275729,0,9.773116177,115.0690954,2,2,0
grid_781,"POLYGON ((128.3450377143348 37.62783241130982, 128.3450377143348 37.677832411309815, 128.2950377143348 37.677832411309815, 128.2950377143348 37.62783241130982, 128.3450377143348 37.62783241130982))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,0,0,0
grid_782,"POLYGON ((128.3450377143348 37.677832411309815, 128.3450377143348 37.72783241130981, 128.2950377143348 37.72783241130981, 128.2950377143348 37.677832411309815, 128.3450377143348 37.677832411309815))",0,0,0,0,0,2.016066203,2.343074249,1,7.739815856,63.05718493,2,0,0
grid_783,"POLYGON ((128.3450377143348 37.72783241130981, 128.3450377143348 37.77783241130981, 128.2950377143348 37.77783241130981, 128.2950377143348 37.72783241130981, 128.3450377143348 37.72783241130981))",0,0,0,2,0,1.761258,1.413269,1,6.76158976,38.03411895,1,2,0
grid_784,"POLYGON ((128.3450377143348 37.77783241130981, 128.3450377143348 37.82783241130981, 128.2950377143348 37.82783241130981, 128.2950377143348 37.77783241130981, 128.3450377143348 37.77783241130981))",0,0,0,0,0,1.758935498,1.411970001,1,6.752673517,37.99916008,1,0,0
grid_785,"POLYGON ((128.3450377143348 37.82783241130981, 128.3450377143348 37.877832411309804, 128.2950377143348 37.877832411309804, 128.2950377143348 37.82783241130981, 128.3450377143348 37.82783241130981))",0,0,0,0,0,0.850580856,0.9039179342,1,3.265438003,24.32638247,1,1,0
grid_786,"POLYGON ((128.3450377143348 37.877832411309804, 128.3450377143348 37.9278324113098, 128.2950377143348 37.9278324113098, 128.2950377143348 37.877832411309804, 128.3450377143348 37.877832411309804))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,0,1
grid_787,"POLYGON ((128.3450377143348 37.9278324113098, 128.3450377143348 37.9778324113098, 128.2950377143348 37.9778324113098, 128.2950377143348 37.9278324113098, 128.3450377143348 37.9278324113098))",1,1,0,0,9640.442226,0.561162,0.742043,0,2.154339247,19.96997863,2,2,1
grid_788,"POLYGON ((128.3450377143348 37.9778324113098, 128.3450377143348 38.027832411309795, 128.2950377143348 38.027832411309795, 128.2950377143348 37.9778324113098, 128.3450377143348 37.9778324113098))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,1,0
grid_789,"POLYGON ((128.3450377143348 38.027832411309795, 128.3450377143348 38.07783241130979, 128.2950377143348 38.07783241130979, 128.2950377143348 38.027832411309795, 128.3450377143348 38.027832411309795))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,0,0
grid_790,"POLYGON ((128.3450377143348 38.07783241130979, 128.3450377143348 38.12783241130979, 128.2950377143348 38.12783241130979, 128.2950377143348 38.07783241130979, 128.3450377143348 38.07783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,0,1,0
grid_791,"POLYGON ((128.3450377143348 38.12783241130979, 128.3450377143348 38.17783241130979, 128.2950377143348 38.17783241130979, 128.2950377143348 38.12783241130979, 128.3450377143348 38.12783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,1,0
grid_792,"POLYGON ((128.3450377143348 38.17783241130979, 128.3450377143348 38.227832411309784, 128.2950377143348 38.227832411309784, 128.2950377143348 38.17783241130979, 128.3450377143348 38.17783241130979))",1,0,1,0,8223.679404,0.561162,0.742043,0,2.154339247,19.96997863,1,1,0
grid_793,"POLYGON ((128.3450377143348 38.227832411309784, 128.3450377143348 38.27783241130978, 128.2950377143348 38.27783241130978, 128.2950377143348 38.227832411309784, 128.3450377143348 38.227832411309784))",0,0,0,0,0,0.5595289221,0.7045110146,0,2.148069749,18.9599119,0,0,0
grid_794,"POLYGON ((128.3450377143348 38.27783241130978, 128.3450377143348 38.32783241130978, 128.2950377143348 38.32783241130978, 128.2950377143348 38.27783241130978, 128.3450377143348 38.27783241130978))",0,0,0,0,0,0.5540890925,0.5794908878,0,2.127185872,15.59535047,0,0,0
grid_795,"POLYGON ((128.3450377143348 38.32783241130978, 128.3450377143348 38.377832411309775, 128.2950377143348 38.377832411309775, 128.2950377143348 38.32783241130978, 128.3450377143348 38.32783241130978))",0,0,0,0,0,0.5495087836,0.4742245769,0,2.109601753,12.76240685,0,0,0
grid_796,"POLYGON ((128.3450377143348 38.377832411309775, 128.3450377143348 38.42783241130977, 128.2950377143348 38.42783241130977, 128.2950377143348 38.377832411309775, 128.3450377143348 38.377832411309775))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,1,0,0
grid_797,"POLYGON ((128.3450377143348 38.42783241130977, 128.3450377143348 38.47783241130977, 128.2950377143348 38.47783241130977, 128.2950377143348 38.42783241130977, 128.3450377143348 38.42783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,1,0,0
grid_798,"POLYGON ((128.3450377143348 38.47783241130977, 128.3450377143348 38.52783241130977, 128.2950377143348 38.52783241130977, 128.2950377143348 38.47783241130977, 128.3450377143348 38.47783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,1,0,0
grid_799,"POLYGON ((128.3450377143348 38.52783241130977, 128.3450377143348 38.577832411309764, 128.2950377143348 38.577832411309764, 128.2950377143348 38.52783241130977, 128.3450377143348 38.52783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,0,0,0
grid_800,"POLYGON ((128.3450377143348 38.577832411309764, 128.3450377143348 38.62783241130976, 128.2950377143348 38.62783241130976, 128.2950377143348 38.577832411309764, 128.3450377143348 38.577832411309764))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_803,"POLYGON ((128.39503771433482 37.127832411309846, 128.39503771433482 37.17783241130984, 128.3450377143348 37.17783241130984, 128.3450377143348 37.127832411309846, 128.39503771433482 37.127832411309846))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,3,0
grid_804,"POLYGON ((128.39503771433482 37.17783241130984, 128.39503771433482 37.22783241130984, 128.3450377143348 37.22783241130984, 128.3450377143348 37.17783241130984, 128.39503771433482 37.17783241130984))",3,0,3,1,1857.76246,7.307594,14.841892,0,28.05435249,399.4273459,2,2,0
grid_805,"POLYGON ((128.39503771433482 37.22783241130984, 128.39503771433482 37.27783241130984, 128.3450377143348 37.27783241130984, 128.3450377143348 37.22783241130984, 128.39503771433482 37.22783241130984))",1,1,0,0,6349.944281,7.307594,14.841892,0,28.05435249,399.4273459,2,1,0
grid_806,"POLYGON ((128.39503771433482 37.27783241130984, 128.39503771433482 37.327832411309835, 128.3450377143348 37.327832411309835, 128.3450377143348 37.27783241130984, 128.39503771433482 37.27783241130984))",0,0,0,0,0,4.48736808,8.584094837,0,17.22731256,231.0165185,3,2,0
grid_807,"POLYGON ((128.39503771433482 37.327832411309835, 128.39503771433482 37.37783241130983, 128.3450377143348 37.37783241130983, 128.3450377143348 37.327832411309835, 128.39503771433482 37.327832411309835))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,3,0
grid_808,"POLYGON ((128.39503771433482 37.37783241130983, 128.39503771433482 37.42783241130983, 128.3450377143348 37.42783241130983, 128.3450377143348 37.37783241130983, 128.39503771433482 37.37783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,2,0
grid_809,"POLYGON ((128.39503771433482 37.42783241130983, 128.39503771433482 37.47783241130983, 128.3450377143348 37.47783241130983, 128.3450377143348 37.42783241130983, 128.39503771433482 37.42783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,3,0
grid_810,"POLYGON ((128.39503771433482 37.47783241130983, 128.39503771433482 37.527832411309824, 128.3450377143348 37.527832411309824, 128.3450377143348 37.47783241130983, 128.39503771433482 37.47783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,1,0
grid_811,"POLYGON ((128.39503771433482 37.527832411309824, 128.39503771433482 37.57783241130982, 128.3450377143348 37.57783241130982, 128.3450377143348 37.527832411309824, 128.39503771433482 37.527832411309824))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,2,1
grid_812,"POLYGON ((128.39503771433482 37.57783241130982, 128.39503771433482 37.62783241130982, 128.3450377143348 37.62783241130982, 128.3450377143348 37.57783241130982, 128.39503771433482 37.57783241130982))",3,1,2,0,8440.72582,2.5457,4.275729,0,9.773116177,115.0690954,2,2,0
grid_813,"POLYGON ((128.39503771433482 37.62783241130982, 128.39503771433482 37.677832411309815, 128.3450377143348 37.677832411309815, 128.3450377143348 37.62783241130982, 128.39503771433482 37.62783241130982))",4,4,0,0,7029.211358,2.5457,4.275729,0,9.773116177,115.0690954,1,1,0
grid_814,"POLYGON ((128.39503771433482 37.677832411309815, 128.39503771433482 37.72783241130981, 128.3450377143348 37.72783241130981, 128.3450377143348 37.677832411309815, 128.39503771433482 37.677832411309815))",0,0,0,0,0,2.024130498,2.372501183,1,7.770775236,63.84912723,2,1,0
grid_815,"POLYGON ((128.39503771433482 37.72783241130981, 128.39503771433482 37.77783241130981, 128.3450377143348 37.77783241130981, 128.3450377143348 37.72783241130981, 128.39503771433482 37.72783241130981))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,1,2,0
grid_816,"POLYGON ((128.39503771433482 37.77783241130981, 128.39503771433482 37.82783241130981, 128.3450377143348 37.82783241130981, 128.3450377143348 37.77783241130981, 128.39503771433482 37.77783241130981))",0,0,0,0,0,1.758713879,1.411846047,1,6.751822704,37.99582421,1,0,0
grid_817,"POLYGON ((128.39503771433482 37.82783241130981, 128.39503771433482 37.877832411309804, 128.3450377143348 37.877832411309804, 128.3450377143348 37.82783241130981, 128.39503771433482 37.82783241130981))",0,0,0,0,0,0.9676734126,0.9694090019,1,3.714964325,26.08888845,1,1,0
grid_818,"POLYGON ((128.39503771433482 37.877832411309804, 128.39503771433482 37.9278324113098, 128.3450377143348 37.9278324113098, 128.3450377143348 37.877832411309804, 128.39503771433482 37.877832411309804))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,0,0
grid_819,"POLYGON ((128.39503771433482 37.9278324113098, 128.39503771433482 37.9778324113098, 128.3450377143348 37.9778324113098, 128.3450377143348 37.9278324113098, 128.39503771433482 37.9278324113098))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,1,1
grid_820,"POLYGON ((128.39503771433482 37.9778324113098, 128.39503771433482 38.027832411309795, 128.3450377143348 38.027832411309795, 128.3450377143348 37.9778324113098, 128.39503771433482 37.9778324113098))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,0,0
grid_821,"POLYGON ((128.39503771433482 38.027832411309795, 128.39503771433482 38.07783241130979, 128.3450377143348 38.07783241130979, 128.3450377143348 38.027832411309795, 128.39503771433482 38.027832411309795))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,0,0
grid_822,"POLYGON ((128.39503771433482 38.07783241130979, 128.39503771433482 38.12783241130979, 128.3450377143348 38.12783241130979, 128.3450377143348 38.07783241130979, 128.39503771433482 38.07783241130979))",1,1,0,2,872.2301852,0.561162,0.742043,0,2.154339247,19.96997863,1,1,0
grid_823,"POLYGON ((128.39503771433482 38.12783241130979, 128.39503771433482 38.17783241130979, 128.3450377143348 38.17783241130979, 128.3450377143348 38.12783241130979, 128.39503771433482 38.12783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,0,0
grid_824,"POLYGON ((128.39503771433482 38.17783241130979, 128.39503771433482 38.227832411309784, 128.3450377143348 38.227832411309784, 128.3450377143348 38.17783241130979, 128.39503771433482 38.17783241130979))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,2,2,0
grid_825,"POLYGON ((128.39503771433482 38.227832411309784, 128.39503771433482 38.27783241130978, 128.3450377143348 38.27783241130978, 128.3450377143348 38.227832411309784, 128.39503771433482 38.227832411309784))",0,0,0,1,0,0.5547144729,0.5938636059,0,2.12958675,15.98215133,2,1,0
grid_826,"POLYGON ((128.39503771433482 38.27783241130978, 128.39503771433482 38.32783241130978, 128.3450377143348 38.32783241130978, 128.3450377143348 38.27783241130978, 128.39503771433482 38.27783241130978))",0,0,0,1,0,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_827,"POLYGON ((128.39503771433482 38.32783241130978, 128.39503771433482 38.377832411309775, 128.3450377143348 38.377832411309775, 128.3450377143348 38.32783241130978, 128.39503771433482 38.32783241130978))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_828,"POLYGON ((128.39503771433482 38.377832411309775, 128.39503771433482 38.42783241130977, 128.3450377143348 38.42783241130977, 128.3450377143348 38.377832411309775, 128.39503771433482 38.377832411309775))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_829,"POLYGON ((128.39503771433482 38.42783241130977, 128.39503771433482 38.47783241130977, 128.3450377143348 38.47783241130977, 128.3450377143348 38.42783241130977, 128.39503771433482 38.42783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_830,"POLYGON ((128.39503771433482 38.47783241130977, 128.39503771433482 38.52783241130977, 128.3450377143348 38.52783241130977, 128.3450377143348 38.47783241130977, 128.39503771433482 38.47783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_831,"POLYGON ((128.39503771433482 38.52783241130977, 128.39503771433482 38.577832411309764, 128.3450377143348 38.577832411309764, 128.3450377143348 38.52783241130977, 128.39503771433482 38.52783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_832,"POLYGON ((128.39503771433482 38.577832411309764, 128.39503771433482 38.62783241130976, 128.3450377143348 38.62783241130976, 128.3450377143348 38.577832411309764, 128.39503771433482 38.577832411309764))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,1,1,0
grid_834,"POLYGON ((128.44503771433483 37.07783241130985, 128.44503771433483 37.127832411309846, 128.39503771433482 37.127832411309846, 128.39503771433482 37.07783241130985, 128.44503771433483 37.07783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,0,0
grid_835,"POLYGON ((128.44503771433483 37.127832411309846, 128.44503771433483 37.17783241130984, 128.39503771433482 37.17783241130984, 128.39503771433482 37.127832411309846, 128.44503771433483 37.127832411309846))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,0,0
grid_836,"POLYGON ((128.44503771433483 37.17783241130984, 128.44503771433483 37.22783241130984, 128.39503771433482 37.22783241130984, 128.39503771433482 37.17783241130984, 128.44503771433483 37.17783241130984))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,3,0
grid_837,"POLYGON ((128.44503771433483 37.22783241130984, 128.44503771433483 37.27783241130984, 128.39503771433482 37.27783241130984, 128.39503771433482 37.22783241130984, 128.44503771433483 37.22783241130984))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,2,2,0
grid_838,"POLYGON ((128.44503771433483 37.27783241130984, 128.44503771433483 37.327832411309835, 128.39503771433482 37.327832411309835, 128.39503771433482 37.27783241130984, 128.44503771433483 37.27783241130984))",0,0,0,0,0,6.565701224,13.19570668,0,25.20617545,355.1249461,3,1,0
grid_839,"POLYGON ((128.44503771433483 37.327832411309835, 128.44503771433483 37.37783241130983, 128.39503771433482 37.37783241130983, 128.39503771433482 37.327832411309835, 128.44503771433483 37.327832411309835))",1,0,1,0,20005.82211,3.343896653,6.04684695,0,12.83744765,162.7337019,2,1,0
grid_840,"POLYGON ((128.44503771433483 37.37783241130983, 128.44503771433483 37.42783241130983, 128.39503771433482 37.42783241130983, 128.39503771433482 37.37783241130983, 128.44503771433483 37.37783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,2,0
grid_841,"POLYGON ((128.44503771433483 37.42783241130983, 128.44503771433483 37.47783241130983, 128.39503771433482 37.47783241130983, 128.39503771433482 37.42783241130983, 128.44503771433483 37.42783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,3,0
grid_842,"POLYGON ((128.44503771433483 37.47783241130983, 128.44503771433483 37.527832411309824, 128.39503771433482 37.527832411309824, 128.39503771433482 37.47783241130983, 128.44503771433483 37.47783241130983))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,1,0
grid_843,"POLYGON ((128.44503771433483 37.527832411309824, 128.44503771433483 37.57783241130982, 128.39503771433482 37.57783241130982, 128.39503771433482 37.527832411309824, 128.44503771433483 37.527832411309824))",1,1,0,0,13470.27079,2.5457,4.275729,0,9.773116177,115.0690954,2,2,1
grid_844,"POLYGON ((128.44503771433483 37.57783241130982, 128.44503771433483 37.62783241130982, 128.39503771433482 37.62783241130982, 128.39503771433482 37.57783241130982, 128.44503771433483 37.57783241130982))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,2,3,1
grid_845,"POLYGON ((128.44503771433483 37.62783241130982, 128.44503771433483 37.677832411309815, 128.39503771433482 37.677832411309815, 128.39503771433482 37.62783241130982, 128.44503771433483 37.62783241130982))",0,0,0,0,0,2.5457,4.275729,0,9.773116177,115.0690954,1,1,0
grid_846,"POLYGON ((128.44503771433483 37.677832411309815, 128.44503771433483 37.72783241130981, 128.39503771433482 37.72783241130981, 128.39503771433482 37.677832411309815, 128.44503771433483 37.677832411309815))",0,0,0,1,0,1.980508228,2.213321785,1,7.60330636,59.5652661,2,2,0
grid_847,"POLYGON ((128.44503771433483 37.72783241130981, 128.44503771433483 37.77783241130981, 128.39503771433482 37.77783241130981, 128.39503771433482 37.72783241130981, 128.44503771433483 37.72783241130981))",0,0,0,0,0,1.761258,1.413269,1,6.76158976,38.03411895,2,1,0
grid_848,"POLYGON ((128.44503771433483 37.77783241130981, 128.44503771433483 37.82783241130981, 128.39503771433482 37.82783241130981, 128.39503771433482 37.77783241130981, 128.44503771433483 37.77783241130981))",1,1,0,0,8912.175894,1.761258,1.413269,1,6.76158976,38.03411895,2,1,0
grid_849,"POLYGON ((128.44503771433483 37.82783241130981, 128.44503771433483 37.877832411309804, 128.39503771433482 37.877832411309804, 128.39503771433482 37.82783241130981, 128.44503771433483 37.82783241130981))",0,0,0,0,0,1.578517261,1.311060231,1,6.060035582,35.28346038,1,2,0
grid_850,"POLYGON ((128.44503771433483 37.877832411309804, 128.44503771433483 37.9278324113098, 128.39503771433482 37.9278324113098, 128.39503771433482 37.877832411309804, 128.44503771433483 37.877832411309804))",0,0,0,0,0,0.5915868715,0.7590599427,1,2.271142407,20.42794128,2,0,0
grid_851,"POLYGON ((128.44503771433483 37.9278324113098, 128.44503771433483 37.9778324113098, 128.39503771433482 37.9778324113098, 128.39503771433482 37.9278324113098, 128.44503771433483 37.9278324113098))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,1,1,1
grid_852,"POLYGON ((128.44503771433483 37.9778324113098, 128.44503771433483 38.027832411309795, 128.39503771433482 38.027832411309795, 128.39503771433482 37.9778324113098, 128.44503771433483 37.9778324113098))",0,0,0,0,0,0.561162,0.742043,0,2.154339247,19.96997863,0,0,0
grid_853,"POLYGON ((128.44503771433483 38.027832411309795, 128.44503771433483 38.07783241130979, 128.39503771433482 38.07783241130979, 128.39503771433482 38.027832411309795, 128.44503771433483 38.027832411309795))",0,0,0,0,0,1.73579011,0.5820569858,0,6.66381679,15.6644097,1,0,0
grid_854,"POLYGON ((128.44503771433483 38.07783241130979, 128.44503771433483 38.12783241130979, 128.39503771433482 38.12783241130979, 128.39503771433482 38.07783241130979, 128.44503771433483 38.07783241130979))",0,0,0,0,0,2.418720823,0.4890408543,0,9.285634442,13.16114485,0,1,0
grid_855,"POLYGON ((128.44503771433483 38.12783241130979, 128.44503771433483 38.17783241130979, 128.39503771433482 38.17783241130979, 128.39503771433482 38.12783241130979, 128.44503771433483 38.12783241130979))",0,0,0,0,0,0.6459619656,0.6911454804,0,2.479892107,18.60021653,1,0,0
grid_856,"POLYGON ((128.44503771433483 38.17783241130979, 128.44503771433483 38.227832411309784, 128.39503771433482 38.227832411309784, 128.39503771433482 38.17783241130979, 128.44503771433483 38.17783241130979))",0,0,0,0,0,0.653659087,0.6714416122,0,2.509441881,18.06994291,0,1,0
grid_857,"POLYGON ((128.44503771433483 38.227832411309784, 128.44503771433483 38.27783241130978, 128.39503771433482 38.27783241130978, 128.39503771433482 38.227832411309784, 128.44503771433483 38.227832411309784))",0,0,0,0,0,0.5530565327,0.5557602261,0,2.123221804,14.95670714,1,0,0
grid_858,"POLYGON ((128.44503771433483 38.27783241130978, 128.44503771433483 38.32783241130978, 128.39503771433482 38.32783241130978, 128.39503771433482 38.27783241130978, 128.44503771433483 38.27783241130978))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,0,0
grid_859,"POLYGON ((128.44503771433483 38.32783241130978, 128.44503771433483 38.377832411309775, 128.39503771433482 38.377832411309775, 128.39503771433482 38.32783241130978, 128.44503771433483 38.32783241130978))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_860,"POLYGON ((128.44503771433483 38.377832411309775, 128.44503771433483 38.42783241130977, 128.39503771433482 38.42783241130977, 128.39503771433482 38.377832411309775, 128.44503771433483 38.377832411309775))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,3,1,0
grid_861,"POLYGON ((128.44503771433483 38.42783241130977, 128.44503771433483 38.47783241130977, 128.39503771433482 38.47783241130977, 128.39503771433482 38.42783241130977, 128.44503771433483 38.42783241130977))",2,0,2,0,7588.866862,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_862,"POLYGON ((128.44503771433483 38.47783241130977, 128.44503771433483 38.52783241130977, 128.39503771433482 38.52783241130977, 128.39503771433482 38.47783241130977, 128.44503771433483 38.47783241130977))",0,0,0,0,0,0.54903,0.463221,0,2.10776367,12.46627685,2,1,0
grid_863,"POLYGON ((128.44503771433483 38.52783241130977, 128.44503771433483 38.577832411309764, 128.39503771433482 38.577832411309764, 128.39503771433482 38.52783241130977, 128.44503771433483 38.52783241130977))",0,0,0,1,0,0.54903,0.463221,0,2.10776367,12.46627685,1,1,0
grid_866,"POLYGON ((128.49503771433484 37.07783241130985, 128.49503771433484 37.127832411309846, 128.44503771433483 37.127832411309846, 128.44503771433483 37.07783241130985, 128.49503771433484 37.07783241130985))",0,0,0,0,0,7.307594,14.841892,0,28.05435249,399.4273459,3,0,0
